t, a_pc, e_pc, src_dist (km), dlos (km), min_alt (km), max_alt (km), wavelength (nm), max_angle_discr (deg), I0, DoLP (%), AoRD (°):
0,210.00000000000003,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.010990416204893e-08,60.50302124245167,60.99667990132423
0,220.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.01676269661282e-08,60.581590583012904,50.99622569680233
0,230.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.023978865381345e-08,60.678841683312406,40.996271309938244
0,239.99999999999997,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.032446944547868e-08,60.79160908965913,30.996820082233384
0,250.00000000000003,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.041935910071798e-08,60.91626389205807,20.997813051607796
0,260.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.052179582104172e-08,61.04884816844153,10.999135857416142
0,270.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.062882022894568e-08,61.18521596221082,1.0006323728806616
0,280.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.073724607052583e-08,61.32117396393073,-8.997876576100108
0,290.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.08437480023113e-08,61.45261570227057,-18.996571656359446
0,300.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.094496517623245e-08,61.5756441429718,-28.995613227706976
0,310.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.103761748632947e-08,61.68667902235571,-38.99512191994573
0,320.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.111862949829803e-08,61.7825468314558,-48.99516392750043
0,330.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.118525549335223e-08,61.86055291991305,-58.99574280118675
0,340.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.12351979676344e-08,61.91853650895662,-68.99679874005693
0,350.0,90.0,5.0,0.1,0.0,30.0,391.4,10.0,8.126671154536369e-08,61.954910326618794,-78.99821548551648
t, a_pc, e_pc, src_dist (km), dlos (km), min_alt (km), max_alt (km), wavelength (nm), max_angle_discr (deg), I0, DoLP (%), AoRD (°):
0,0.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,2.136253510081847e-06,38.600005472844636,-83.60178565022603
0,10.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.4363057659868946e-06,40.44086252910521,44.50104946233278
0,20.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,7.709829384676068e-07,44.74866228680795,24.32000809335288
0,29.999999999999996,10.0,5.0,0.1,0.0,30.0,391.4,20.0,4.7232797008519435e-07,49.76473296906021,15.674989850271759
0,40.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,3.20542884127642e-07,54.75729061050493,10.86569385538171
0,50.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,2.3418804607441662e-07,58.971292037363334,7.686159238711268
0,59.99999999999999,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.8151855871706846e-07,61.55827138354272,5.318393834858591
0,70.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.4813965482527168e-07,61.74897520956447,3.389056405129997
0,80.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.26667454887705e-07,59.1108394667974,1.6964977435890347
0,90.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.1292749156712011e-07,53.746927745073506,0.11203096080135048
0,100.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.0436576517111433e-07,46.29587593319542,-1.4642524548158131
0,110.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.931422522841401e-08,37.71252097767149,-3.1300743075747723
0,119.99999999999999,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.662401224434474e-08,28.967012933555754,-5.006291019841402
0,130.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.547139395048425e-08,20.831777867337212,-7.275905949683737
0,140.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.525065607315659e-08,13.815628992608953,-10.267160886448274
0,150.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.551327626817803e-08,8.200085161287339,-14.67376214998232
0,160.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.593283614857707e-08,4.112270858366732,-22.27835799968185
0,170.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.628476277088336e-08,1.593693776173567,-38.96759330414702
0,180.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.643491403857418e-08,0.6498465711761695,-83.66437413217301
0,190.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.633371653066062e-08,1.279013731278259,44.78847219267972
0,200.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.60141764190974e-08,3.4825634785831605,24.54615966874516
0,210.00000000000003,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.559319324896392e-08,7.258120980793261,15.844690074430043
0,220.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.527655330012792e-08,12.574661799224618,11.00176024232466
0,230.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.536903280995327e-08,19.327168507185704,7.801716513301284
0,239.99999999999997,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.629251741514339e-08,27.271092102105072,5.421112447083037
0,250.00000000000003,10.0,5.0,0.1,0.0,30.0,391.4,20.0,9.861745530294423e-08,35.947993357705194,3.4838589466580983
0,260.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.0311730000009563e-07,44.63718238095797,1.7869016089339596
0,270.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.1086398062832962e-07,52.395754985741455,0.2008687758591764
0,280.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.2339971486982915e-07,58.242552480713584,-1.3743754686662502
0,290.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.4305860806366407e-07,61.45279813009231,-3.036402987229291
0,300.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.7360240837765921e-07,61.808462133554045,-4.9054905943825
0,310.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,2.2157241889938557e-07,59.6461499630996,-7.163414796440796
0,320.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,2.9945264446238635e-07,55.688840765093374,-10.136016281152962
0,330.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,4.3403709101241117e-07,50.78737434064781,-14.512247213604573
0,340.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,6.919508698311443e-07,45.72132341753769,-22.065799574357925
0,350.0,10.0,5.0,0.1,0.0,30.0,391.4,20.0,1.257839512644524e-06,41.19578060549522,-38.685063537991965
0,0.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,8.024001566222647e-07,43.730571789986016,-86.9240744332687
0,10.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,7.094954844643495e-07,44.781085243900115,64.00560402393656
0,20.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,5.18291791534185e-07,47.93547004302458,43.32690589751119
0,29.999999999999996,20.0,5.0,0.1,0.0,30.0,391.4,20.0,3.6783196018859553e-07,52.19570206928335,30.36219423273866
0,40.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,2.6894893562133846e-07,56.683288204799275,21.844075243762738
0,50.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,2.051082402266414e-07,60.538126846320274,15.749983341318623
0,59.99999999999999,20.0,5.0,0.1,0.0,30.0,391.4,20.0,1.633742955106279e-07,62.87712525490722,11.020706319538364
0,70.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,1.3581230286179592e-07,62.932708344480965,7.0786991124943315
0,80.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,1.1762192229954428e-07,60.28035817970781,3.5779381678545086
0,90.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,1.0579673799561038e-07,55.01387298203593,0.2830761637587715
0,100.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.836541246678625e-08,47.73735954432657,-2.994768875593554
0,110.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.39748352667006e-08,39.35789892858842,-6.440677144778759
0,119.99999999999999,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.165809894643928e-08,30.80459037009942,-10.27686978023918
0,130.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.070253677081851e-08,22.82668746355845,-14.820528361042104
0,140.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.057321590949905e-08,15.926617972947055,-20.588909393431024
0,150.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.086800882025127e-08,10.389675148318256,-28.5142231242489
0,160.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.12910946590138e-08,6.350622310437449,-40.37134396251221
0,170.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.163744958029889e-08,3.858412427452513,-59.219162336690005
0,180.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.178404354884839e-08,2.9237094061490883,-86.93803955137352
0,190.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.168530539129396e-08,3.5468260586424236,64.10963002121416
0,200.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.13715827673784e-08,5.727773598483004,43.464805307914254
0,210.00000000000003,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.095015939798487e-08,9.459591387165757,30.492601480660905
0,220.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.06091190119006e-08,14.704147754085445,21.96039198320418
0,230.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.062514409827023e-08,21.348574094942183,15.854297422176368
0,239.99999999999997,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.137741442635969e-08,29.143335072594017,11.116251809654294
0,250.00000000000003,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.337144002160089e-08,37.633768495880794,7.1683805924114585
0,260.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,9.727948601655487e-08,46.118618950678176,3.6642166915172076
0,270.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,1.0400929918426879e-07,53.69290649337061,0.3681189004300561
0,280.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,1.1482227749695753e-07,59.42338908996431,-2.908904712185188
0,290.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,1.3154037054974494e-07,62.623951338598985,-6.351861123517997
0,300.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,1.5691625327650514e-07,63.0909191561399,-10.182713936905442
0,310.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,1.9530656870647925e-07,61.15476352890137,-14.71822279245249
0,320.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,2.5387713586514487e-07,57.53323314282564,-20.47524214326263
0,330.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,3.4443701662037636e-07,53.10194177970794,-28.38659385348865
0,340.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,4.835665304987951e-07,48.72879154242605,-40.23333837163038
0,350.0,20.0,5.0,0.1,0.0,30.0,391.4,20.0,6.720334405721939e-07,45.27618216253415,-59.10205110049779
0,0.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,4.2849907963661096e-07,49.55057389210349,-87.93509438818225
0,10.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,4.0499757693968203e-07,50.28215629857183,71.88381468394915
0,20.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,3.4197648457129683e-07,52.62633886454284,54.57584364975953
0,29.999999999999996,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,2.7382592893398777e-07,55.99983927051916,41.12758786504847
0,40.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,2.1743963278637253e-07,59.65684381677998,30.86251013083419
0,50.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,1.7528367964935502e-07,62.77680464617279,22.808169106343037
0,59.99999999999999,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,1.4503599302208334e-07,64.5323879532803,16.19869844742483
0,70.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,1.2380171655661234e-07,64.23084745619457,10.501478466690392
0,80.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,1.0918951774858695e-07,61.50262072625902,5.34379469285111
0,90.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,9.940121562395759e-08,56.43611276406958,0.44551565543373367
0,100.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,9.31073214619577e-08,49.56123067146499,-4.430497606768049
0,110.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.931581572987082e-08,41.67456857731395,-9.517649733101921
0,119.99999999999999,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.727420199011999e-08,33.605269784611046,-15.083894228556174
0,130.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.640345511418602e-08,26.040652100332004,-21.478364145789516
0,140.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.625533268744483e-08,19.459766555744107,-29.194534440074744
0,150.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.648544005463722e-08,14.149841525336347,-38.94484658206007
0,160.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.683657356700058e-08,10.258792878512482,-51.67066503354177
0,170.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.712867387034007e-08,7.850158589632152,-68.18061028477644
0,180.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.725302294033231e-08,6.945237051374332,-87.9409290782506
0,190.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.716922852436834e-08,7.548595613938822,71.93230375955493
0,200.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.690419667403142e-08,9.65739434353684,54.65685054050976
0,210.00000000000003,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.655281058558011e-08,13.255188210653186,41.21951177530404
0,220.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.628050253957291e-08,18.2897370298507,30.954518089821725
0,230.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.632840673950923e-08,24.634107650165095,22.89667105095157
0,239.99999999999997,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.702240179723548e-08,32.03356725355297,16.283283972271793
0,250.00000000000003,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,8.878820050859446e-08,40.050543991584924,10.582910636122913
0,260.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,9.217585650948936e-08,48.037369363663004,5.423217991213049
0,270.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,9.78987612178419e-08,55.18266268331126,0.5241784475785038
0,280.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,1.0689432470565064e-07,60.66506322322521,-4.351327498207425
0,290.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,1.2041497429587617e-07,63.88353447399621,-9.436716399245757
0,300.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,1.4015369030486821e-07,64.65430565704018,-15.000019351119883
0,310.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,1.683778419474495e-07,63.262339686804964,-21.390668537145253
0,320.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,2.0791668396314987e-07,60.35082235687699,-29.10308617208135
0,330.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,2.613974500637598e-07,56.73402018030899,-38.85234641010658
0,340.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,3.2791285192885675e-07,53.24110372551313,-51.58608816499132
0,350.0,29.999999999999996,5.0,0.1,0.0,30.0,391.4,20.0,3.9434207995394814e-07,50.63690521373033,-68.12352055153997
0,0.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,2.664734344840591e-07,55.98183212926138,-88.40968953562013
0,10.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,2.5850848126303343e-07,56.489087245302024,75.86012850414964
0,20.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,2.3457241300681547e-07,58.1385364458201,61.29033004731633
0,29.999999999999996,40.0,5.0,0.1,0.0,30.0,391.4,20.0,2.0379201981342955e-07,60.54444798527593,48.59470360464563
0,40.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,1.7375699230193054e-07,63.1342195220752,37.81778512858325
0,50.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,1.4816145263846688e-07,65.2322577622714,28.645649962728324
0,59.99999999999999,40.0,5.0,0.1,0.0,30.0,391.4,20.0,1.279194406317241e-07,66.15882053074323,20.67762495774428
0,70.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,1.1265237983940726e-07,65.3625910285271,13.545572984985654
0,80.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,1.015606162924441e-07,62.56360513909175,6.939122372698183
0,90.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,9.38009229410241e-08,57.84332402864953,0.5944124351376687
0,100.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.861666209045987e-08,51.62491068558737,-5.727161325064738
0,110.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.536702543229073e-08,44.54509146834621,-12.261826801188777
0,119.99999999999999,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.352161222399461e-08,37.28341272707815,-19.266324680185306
0,130.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.264653461408109e-08,30.427534523315114,-27.03969410091796
0,140.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.239115396529107e-08,24.41157176253136,-35.93760312494976
0,150.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.247788520067805e-08,19.51682787166717,-46.35761668690166
0,160.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.269513775369268e-08,15.904912107669832,-58.644651347904464
0,170.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.289277270422143e-08,13.657859142786306,-72.8514104835744
0,180.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.297938815449266e-08,12.811363905326909,-88.4127679575824
0,190.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.292088805655549e-08,13.37590636323741,75.88674155730153
0,200.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.273999256184985e-08,15.344675542135306,61.33978903040857
0,210.00000000000003,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.251656160729646e-08,18.688289573375716,48.65768441962956
0,220.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.23888172406825e-08,23.33628985720679,37.88702456774363
0,230.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.255576409265073e-08,29.1461021694689,28.716924913666634
0,239.99999999999997,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.328131452520567e-08,35.86352840397809,20.74896140500115
0,250.00000000000003,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.490078747564836e-08,43.08655996692028,13.616307835169671
0,260.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,8.783044564339711e-08,50.25568361006358,7.0092712036350955
0,270.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,9.258022630299737e-08,56.701116832047845,0.6643050688083544
0,280.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,9.976792829892226e-08,61.76408381788134,-5.657095812951411
0,290.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,1.1012764924486499e-07,64.96585905085921,-12.191224421755601
0,300.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,1.244910227947314e-07,66.15109066805309,-19.19508427757563
0,310.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,1.4368570984556987e-07,65.53172378325492,-26.968302701148087
0,320.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,1.682243691237033e-07,63.61559535894283,-35.867705855025704
0,330.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,1.975533409774617e-07,61.068369462444174,-46.29290457941316
0,340.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,2.2866729600421844e-07,58.57536906444187,-58.591766972916
0,350.0,40.0,5.0,0.1,0.0,30.0,391.4,20.0,2.5473374218030825e-07,56.73656418089971,-72.81950933597463
0,0.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.8260285924632526e-07,62.286653594564555,-88.67418433795041
0,10.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.7949789926119954e-07,62.59077328567358,78.13986428253376
0,20.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.696135736164793e-07,63.57314179397592,65.46007862273267
0,29.999999999999996,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.5557071313166794e-07,64.97368639805849,53.68262405151401
0,40.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.402370736488882e-07,66.39086727402906,42.95876775405119
0,50.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.257181620141299e-07,67.34447180661546,33.23990402164692
0,59.99999999999999,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.131496046692486e-07,67.35925460753609,24.36456410351593
0,70.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.029293356844568e-07,66.06370507480784,16.12745568830556
0,80.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,9.501909777866998e-08,63.282109266261074,8.316377806688209
0,90.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,8.91670502144565e-08,59.085462714842905,0.7252425836460293
0,100.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,8.503970613259843e-08,53.77538649028617,-6.8459110913762
0,110.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,8.229105471502603e-08,47.8056314320226,-14.596319516223554
0,119.99999999999999,50.0,5.0,0.1,0.0,30.0,391.4,20.0,8.059575802822549e-08,41.676602661199325,-22.73032292311382
0,130.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.9663899692734e-08,35.84540041194737,-31.45889073324564
0,140.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.924699469397491e-08,30.675395081002222,-40.989951036385854
0,150.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.914018475177641e-08,26.424801550123156,-51.497225773540556
0,160.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.918293660903576e-08,23.26000638028865,-63.057890021281246
0,170.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.92592400664826e-08,21.27824728242136,-75.5666141219303
0,180.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.929767623998091e-08,20.529041639438187,-88.67599173629121
0,190.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.927145677871979e-08,21.028863062416864,78.1557743926381
0,200.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.91984409904011e-08,22.76685739054323,65.4913018706336
0,210.00000000000003,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.914112421560805e-08,25.701021025733063,53.7252690368482
0,220.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.920660241833949e-08,29.745210837273767,43.00894065827652
0,230.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,7.954651304407181e-08,34.748760674128796,33.29455734744578
0,239.99999999999997,50.0,5.0,0.1,0.0,30.0,391.4,20.0,8.035688030178616e-08,40.47338576301405,24.421656048969176
0,250.00000000000003,50.0,5.0,0.1,0.0,30.0,391.4,20.0,8.18775693833998e-08,46.576867190145755,16.185760612664755
0,260.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,8.43905197864426e-08,52.61820315465573,8.375216644212662
0,270.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,8.821478398347878e-08,58.09954158247674,0.7842421451244745
0,280.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,9.36941105234372e-08,62.54930769487407,-6.787016339731442
0,290.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.0116854159709952e-07,65.62766429999246,-14.537866432603064
0,300.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.109143402245992e-07,67.21390647518304,-22.67291166353742
0,310.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.2302710346895972e-07,67.4365622365383,-31.403616245153856
0,320.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.3721862239266463e-07,66.63455186154783,-40.93867142038771
0,330.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.5252549408925736e-07,65.27049422875534,-51.45278374615248
0,340.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.6704054337349495e-07,63.83094506646499,-63.02405221779631
0,350.0,50.0,5.0,0.1,0.0,30.0,391.4,20.0,1.7799517319752977e-07,62.73887292562558,-75.54737831602134
0,0.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,1.3514829392792413e-07,67.23675467551766,-88.83285905730772
0,10.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,1.338817260685226e-07,67.3582111908758,79.52626991655622
0,20.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,1.2971472457340364e-07,67.7349277671781,68.10458178466942
0,29.999999999999996,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,1.234183367862761e-07,68.21341198828945,57.09615134968735
0,40.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,1.1598698845586112e-07,68.55776976430793,46.61083959018617
0,50.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,1.0834435025530392e-07,68.490675903366,36.67094905122843
0,59.99999999999999,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,1.0117560981067937e-07,67.74632283056836,27.22883360425481
0,70.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,9.489293148903429e-08,66.12721808814156,18.190664705354052
0,80.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,8.967870810190331e-08,63.55169982921458,9.436565482713856
0,90.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,8.55527737137855e-08,60.07757823050559,0.8340326571954126
0,100.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,8.243403907169703e-08,55.893268047567524,-7.7543416122434214
0,110.0,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,8.018697189697585e-08,51.27981565118548,-16.46630232701638
0,119.99999999999999,59.99999999999999,5.0,0.1,0.0,30.0,391.4,20.0,7.865332680438712e-08,46.55837294834034,-25.435655051134088
